"article_id","model_id","main_crop","country","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_variance_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","factor_metric","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_intervention_recla2","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","m_sampling_unit","m_type_data","m_av_year_assessment","factor_sub_class","x_metric_recla2","pcc_unit","logor_unit","pcc_factor_unit","ES_ID","yi","vi"
517,1,"nd","Nigeria","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","MEMASS membership of association","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",0.2912,0.2912,"P","0.1459",0.1459,"na",NA,"na",NA,"nd",NA,"0.1459",0.1459,"nd",14,14,400,400,"no limitation","hh association member (1= yes, 0= no)","B_P","probit_B_P",1.45416704220715,0.46592,0.32040335565082,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"2.9000000000000004",1,1,2015,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",498,0.0739085225817365,0.00256244792527177
517,1,"nd","Nigeria","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","EXTNVIST extension visit","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",1.8865,1.8865,"P","1.1999999999999999E-3",0.0012,"na",NA,"na",NA,"nd",NA,"1.1999999999999999E-3",0.0012,"nd",14,14,400,400,"no limitation","access to agricultural extension (1= yes, 0= no)","B_P","probit_B_P",3.23888011835298,3.0184,0.931927051852387,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"2.9000000000000004",1,1,2015,"Technical information","Access to extension","1= yes","1= yes","Access to extension (1= yes)",499,0.162864687807059,0.00245506154818052
517,1,"nd","Nigeria","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","EDULEV level of education in years","hh education","years","years","continuous","none",NA,"probit regression model","probit","B",0.2164,0.2164,"P","0.12529999999999999",0.1253,"na",NA,"na",NA,"nd",NA,"0.12529999999999999",0.1253,"nd",14,14,400,400,"no limitation","hh education (years)","B_P","probit_B_P",1.53290201231654,0.34624,0.225872232678955,"Africa","Western Africa","Developing regions","Agroforestry",1,1,"2.9000000000000004",1,1,2015,"Socio-demographic","Education","continuous","years","Education (continuous)",500,0.0778865976333484,0.00255933719192205
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","NEVM Average number of visits made by an extension officer to farmer per month","agricultural extension frequency","days per month","number of contacts","continuous","none",NA,"logit regression model","logit","B",1.1,1.1,"SE","0.13",0.13,"na",NA,"na",NA,"8.15",8.15,"0.01",0.01,"nd",17,17,588,588,"no limitation","agricultural extension frequency (number of contacts)","B_SE","logit_B_SE",8.46153846153846,1.1,0.13,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Technical information","Extension frequency","number of contacts","number of contacts","Extension frequency (number of contacts)",501,0.33405498445401,0.00138225476830229
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","ATT Attitudes of farmer towards intercropping","hh perceive benefits of SFP or DFS","1= farmer who feels that intercropping will have positive effects or there will not be any bad effect on cropping system, 0= feel there will be bad impacts on rubber or not sure of the impact","1= positive attitude, 0= otherwise",NA,"none",NA,"logit regression model","logit","B",2.31,2.31,"SE","0.55000000000000004",0.55,"na",NA,"na",NA,"4.16",4.16,"0.01",0.01,"nd",17,17,588,588,"no limitation","hh perceive benefits of SFP or DFS (1= positive attitude, 0= otherwise)","B_SE","logit_B_SE",4.2,2.31,0.55,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Personal behaviour","Attitude toward practice","1= positive","1= positive","Attitude toward practice (1= positive)",502,0.173258127079633,0.00164774841655943
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","OFI Whether the farmer has any off-farm income or not","access to off-farm income","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",-2.44,-2.44,"SE","0.45",0.45,"na",NA,"na",NA,"-5.31",-5.31,"0.01",0.01,"nd",17,17,588,588,"no limitation","access to off-farm income (1= yes, 0= no)","B_SE","logit_B_SE",-5.42222222222222,-2.44,0.45,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Financial capital","Access to non-farm income","1= yes","1= yes","Access to non-farm income (1= yes)",503,-0.221471967769157,0.00158372367960409
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","TERR Nature of the land","soil slope","1= flat, 0= sloped","1= flat slope, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",0.48,0.48,"SE","0.46",0.46,"na",NA,"na",NA,"1.05",1.05,"nd",NA,"nd",17,17,588,588,"no limitation","soil slope (1= flat slope, 0= otherwise)","B_SE","logit_B_SE",1.04347826086957,0.48,0.46,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Biophysical","Soil slope","1= flat","1= flat","Soil slope (1= flat)",504,0.043664809157689,0.00174464168838062
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","DIS Average distance from rubber land to farmer's residence","distance farm-house","km","km","continuous","none",NA,"logit regression model","logit","B",0.007,0.007,"SE","0.04",0.04,"na",NA,"na",NA,"0.17",0.17,"nd",NA,"nd",17,17,588,588,"no limitation","distance farm-house (km)","B_SE","logit_B_SE",0.175,0.007,0.04,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Accessibility","Distance farm-house","continuous","km","Distance farm-house (continuous)",505,0.00732974649118253,0.00175112531089167
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","SOPC Whether a farmer is a member of any farm organization or not","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",0.29,0.29,"SE","0.54",0.54,"na",NA,"na",NA,"0.53",0.53,"nd",NA,"nd",17,17,588,588,"no limitation","hh association member (1= yes, 0= no)","B_SE","logit_B_SE",0.537037037037037,0.29,0.54,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",506,0.0224883175825256,0.00174954256900492
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","DMEDUL Education level of the main decision maker of the rubber cultivation","hh education","years","years","continuous","none",NA,"logit regression model","logit","B",0.1,0.1,"SE","0.06",0.06,"na",NA,"na",NA,"1.59",1.59,"0.1",0.1,"nd",17,17,588,588,"no limitation","hh education (years)","B_SE","logit_B_SE",1.66666666666667,0.1,0.06,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Socio-demographic","Education","continuous","years","Education (continuous)",507,0.0696395040459318,0.00173436812287157
543,1,"Rubber","India","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","FAMSIZE farm family size","h size","number of people","number of people","continuous","none",NA,"logit regression model","logit","B",0.004,0.004,"SE","0.2",0.2,"na",NA,"na",NA,"2.3E-2",0.023,"nd",NA,"nd",17,17,588,588,"no limitation","h size (number of people)","B_SE","logit_B_SE",0.02,0.004,0.2,"Asia","Southern Asia","Developing regions","Agroforestry",1,1,"1.91",1,1,1998,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",508,0.000837707522650978,0.00175131102713258
558,1,"Cassava","Vietnam, Thailand","intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","GENDER gender","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"probit regression model","probit","B",-0.09,-0.09,"SE","0.18",0.18,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",-0.5,-0.144,0.288,"Asia","South-eastern Asia",NA,"Intercropping",1,0,"2.9",1,1,2003,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",509,-0.0182059080475432,0.00132362543004875
558,1,"Cassava","Vietnam, Thailand","intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","NUMADULT number of adults","h adult members","number of adults","number of people","continuous","none",NA,"probit regression model","probit","B",-0.01,-0.01,"SE","0.05",0.05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","h adult members (number of people)","B_SE","probit_B_SE",-0.2,-0.016,0.08,"Asia","South-eastern Asia",NA,"Intercropping",1,0,"2.9",1,1,2003,"Social capital","Adults in household","continuous","number of people","Adults in household (continuous)",510,-0.00728337721682485,0.00132436279158501
558,1,"Cassava","Vietnam, Thailand","intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","LAND1 initial land holding","farm size","ha","ha","continuous","none",NA,"probit regression model","probit","B",0.04,0.04,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",12,12,767,767,"no limitation","farm size (ha)","B_SE","probit_B_SE",4,0.064,0.016,"Asia","South-eastern Asia",NA,"Intercropping",1,0,"2.9",1,1,2003,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",511,0.144149994031289,0.00127003090656656
558,1,"Cassava","Vietnam, Thailand","intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","TLU","units of livestock","TLU","TLU","continuous","none",NA,"probit regression model","probit","B",-0.01,-0.01,"SE","0.03",0.03,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","units of livestock (TLU)","B_SE","probit_B_SE",-0.333333333333333,-0.016,0.048,"Asia","South-eastern Asia",NA,"Intercropping",1,0,"2.9",1,1,2003,"Physical capital","Livestock units","continuous","TLU","Livestock units (continuous)",512,-0.0121383896750979,0.00132411303404161
558,2,"Cassava","Vietnam, Thailand","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","GENDER gender","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"probit regression model","probit","B",0.15,0.15,"SE","0.14000000000000001",0.14,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",1.07142857142857,0.24,0.224,"Asia","South-eastern Asia",NA,"Embedded seminatural habitats",1,0,"2.9",1,1,2003,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",513,0.0389894578960009,0.0013204794109756
558,2,"Cassava","Vietnam, Thailand","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","NUMADULT number of adults","h adult members","number of adults","number of people","continuous","none",NA,"probit regression model","probit","B",0.07,0.07,"SE","0.04",0.04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","h adult members (number of people)","B_SE","probit_B_SE",1.75,0.112,0.064,"Asia","South-eastern Asia",NA,"Embedded seminatural habitats",1,0,"2.9",1,1,2003,"Social capital","Adults in household","continuous","number of people","Adults in household (continuous)",514,0.0636022063339059,0.00131380911612032
558,2,"Cassava","Vietnam, Thailand","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","LAND1 initial land holding","farm size","ha","ha","continuous","none",NA,"probit regression model","probit","B",0.05,0.05,"SE","0.02",0.02,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",12,12,767,767,"no limitation","farm size (ha)","B_SE","probit_B_SE",2.5,0.08,0.032,"Asia","South-eastern Asia",NA,"Embedded seminatural habitats",1,0,"2.9",1,1,2003,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",515,0.0906696197235267,0.00130281539686036
558,2,"Cassava","Vietnam, Thailand","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","TLU","units of livestock","TLU","TLU","continuous","none",NA,"probit regression model","probit","B",0.01,0.01,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,767,767,"no limitation","units of livestock (TLU)","B_SE","probit_B_SE",1,0.016,0.016,"Asia","South-eastern Asia",NA,"Embedded seminatural habitats",1,0,"2.9",1,1,2003,"Physical capital","Livestock units","continuous","TLU","Livestock units (continuous)",516,0.0363937262623419,0.00132099701680332
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Age of hh's head","hh age","years","years","continuous","none",NA,"Multivariate CRE probit model","probit","B",-0.027,-0.027,"SE","1.9400000000000001E-2",0.0194,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","hh age (years)","B_SE","probit_B_SE",-1.39175257731959,-0.0432,0.03104,"Africa","Eastern Africa","Developing regions","Intercropping",1,0,"nd",1,0,NA,"Socio-demographic","Age","continuous","years","Age (continuous)",517,-0.0316721820311883,0.000517095726442888
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","hh's head yrs of education","hh education","years","years","continuous","none",NA,"Multivariate CRE probit model","probit","B",0.025,0.025,"SE","3.1899999999999998E-2",0.0319,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","hh education (years)","B_SE","probit_B_SE",0.783699059561129,0.04,0.05104,"Africa","Eastern Africa","Developing regions","Intercropping",1,0,"nd",1,0,NA,"Socio-demographic","Education","continuous","years","Education (continuous)",518,0.0178407901194421,0.000517804929392107
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Female hh's head","hh gender","1= female, 0= male","1= male, 0= female","categorical (binary)","-1",1,"Multivariate CRE probit model","probit","B",-0.653,-0.653,"SE","0.40150000000000002",0.4015,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",1.62640099626401,1.0448,0.6424,"Africa","Eastern Africa","Developing regions","Intercropping",1,0,"nd",1,0,NA,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",519,0.0370053021226187,0.000516716627184006
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","hh's head married (1 = yes)","hh marital status","1= married, 0= otherwise","1= married, 0= otherwise","categorical (binary)","none",NA,"Multivariate CRE probit model","probit","B",-0.162,-0.162,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","hh marital status (1= married, 0= otherwise)","B_P","probit_B_P",-1.03643338949379,-0.2592,0.250088430793027,"Africa","Eastern Africa","Developing regions","Intercropping",0,0,"nd",1,0,NA,"Socio-demographic","Marital status","1= married","1= married","Marital status (1= married)",520,-0.0235914369032012,0.000517558133660181
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Land tenure (1 = owned)","land tenure security","1= owner, 0= otherwise","1= owned, 0= otherwise","categorical (binary)","none",NA,"Multivariate CRE probit model","probit","B",0.023,0.023,"SE","0.20180000000000001",0.2018,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","land tenure security (1= owned, 0= otherwise)","B_SE","probit_B_SE",0.113974231912785,0.0368,0.32288,"Africa","Eastern Africa","Developing regions","Intercropping",1,0,"nd",1,0,NA,"Physical capital","Land tenure","1= owned","1= owned","Land tenure (1= owned)",521,0.00259501037189918,0.000518127736729372
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Land-home distance (km)","distance farm-house","km","km","continuous","none",NA,"Multivariate CRE probit model","probit","B",0.006,0.006,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","distance farm-house (km)","B_P","probit_B_P",1.03643338949379,0.0096,0.00926253447381582,"Africa","Eastern Africa","Developing regions","Intercropping",0,0,"nd",1,0,NA,"Accessibility","Distance farm-house","continuous","km","Distance farm-house (continuous)",522,0.0235914369032012,0.000517558133660181
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Land-mkt distance (km)","distance to market","km","km","continuous","none",NA,"Multivariate CRE probit model","probit","B",-0.002,-0.002,"SE","3.5000000000000001E-3",0.0035,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","distance to market (km)","B_SE","probit_B_SE",-0.571428571428571,-0.0032,0.0056,"Africa","Eastern Africa","Developing regions","Intercropping",1,0,"nd",1,0,NA,"Accessibility","Distance market","continuous","km","Distance market (continuous)",523,-0.0130094543974848,0.000517959345511262
591,1,"Maize","Tanzania","intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Irrigation use (1 = yes)","access to irrigation","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Multivariate CRE probit model","probit","B",0.15,0.15,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"no limitation","access to irrigation (1= yes, 0= no)","B_P","probit_B_P",1.03643338949379,0.24,0.231563361845395,"Africa","Eastern Africa","Developing regions","Intercropping",0,0,"nd",1,0,NA,"Physical capital","Access to irrigation","1= yes","1= yes","Access to irrigation (1= yes)",524,0.0235914369032012,0.000517558133660181
